,url,title,textualRating,languageCode,publisher.name,publisher.site,reviewDate,text,claimant,claimDate,claimant_party,reason
7379,http://www.politifact.com/factchecks/2017/may/31/bernie-s/bernie-sanders-inflates-trump-tax-plan-benefits-bi/,Bernie Sanders inflates Trump tax plan benefits to billionaires,Mostly False,en,PolitiFact,politifact.com,2017-05-31T22:08:44Z,Says President Donald 'Trump’s budget gives a $100 billion tax break to three of the wealthiest families.',Bernie Sanders,2017-05-25T00:00:00Z,Independent,
6621,http://www.politifact.com/factchecks/2017/jun/01/debbie-wasserman-schultz/are-nicaragua-and-syria-only-countries-not-sign-pa/,Are Nicaragua and Syria the only countries not to sign Paris Agreement?,TRUE,en,PolitiFact,politifact.com,2017-06-01T18:26:14Z,Syria and Nicaragua are the only nations that didn't sign the Paris Agreement. Nicaragua said it wasn't tough enough.',Debbie Wasserman Schultz,2017-06-01T00:00:00Z,Democratic,
4952,http://www.politifact.com/article/2017/jun/01/fact-checking-donald-trumps-statement-withdrawing-/,Fact-checking Donald Trump's statement withdrawing from the Paris climate agreement,Based on flawed study,en,PolitiFact,politifact.com,2017-06-01T22:39:45Z,The Paris Agreement would result in 'lost jobs; lower wages; shuttered factories and vastly diminished economic production.',Donald Trump,2017-06-01T00:00:00Z,Republican,
2714,http://www.politifact.com/article/2017/jun/01/fact-checking-donald-trumps-statement-withdrawing-/,Fact-checking Donald Trump's statement withdrawing from the Paris climate agreement,Not in the deal,en,PolitiFact,politifact.com,2017-06-01T22:42:18Z,China will be allowed to build hundreds of additional coal plants. So; we can't build the plants; but they can; according to this agreement.',Donald Trump,2017-06-01T00:00:00Z,Republican,
1851,http://www.politifact.com/article/2017/jun/01/fact-checking-donald-trumps-statement-withdrawing-/,Fact-checking Donald Trump's statement withdrawing from the Paris climate agreement,Needs context,en,PolitiFact,politifact.com,2017-06-01T22:55:10Z,Even if the Paris Agreement were implemented in full; with total compliance from all nations; it is estimated it would only produce a two-tenths of one degree — think of that; this much — Celsius reduction in global temperature by the year 2100. Tiny; tiny amount.',Donald Trump,2017-06-01T00:00:00Z,Republican,
4932,http://www.politifact.com/factchecks/2017/jun/02/anthony-brindisi/state-money-was-not-used-buy-beer-tanks-genesee-br/,State money was not used to buy beer tanks for Genesee Brewery,FALSE,en,PolitiFact,politifact.com,2017-06-02T21:59:00Z,State economic development dollars were used to support a project where goods were manufactured in China.',Anthony Brindisi,2017-05-26T00:00:00Z,Democratic,
6479,http://www.politifact.com/factchecks/2017/jun/02/kevin-de-leon/does-california-have-10-times-many-clean-energy-jo/,Do California's clean energy jobs equal 10 times the nation's coal mining jobs?,Mostly True,en,PolitiFact,politifact.com,2017-06-03T00:46:10Z,Clean energy employs 'more than half a million Californians. That’s nearly ten times more the number of coal mining jobs that exist in the entire nation.',Kevin de León,2017-05-31T00:00:00Z,Democratic,
1528,http://www.politifact.com/factchecks/2017/jun/04/donald-trump/donald-trumps-tweet-misleads-about-london-mayors-r/,Donald Trump's tweet misleads about London mayor's reaction to bridge; stabbing attacks,FALSE,en,PolitiFact,politifact.com,2017-06-04T16:09:39Z,At least 7 dead and 48 wounded in terror attack and Mayor of London says there is ‘no reason to be alarmed!’ ',Donald Trump,2017-06-04T00:00:00Z,Republican,
587,http://www.politifact.com/article/2017/jun/05/trump-says-his-immigration-executive-order-travel-/,Trump says it's a travel ban; despite what his own team says,It's a Travel Ban,en,PolitiFact,politifact.com,2017-06-05T14:03:08Z,People; the lawyers and the courts can call it whatever they want; but I am calling it what we need and what it is; a TRAVEL BAN!',Donald Trump,2017-06-05T00:00:00Z,Republican,
2180,http://www.politifact.com/factchecks/2017/jun/05/al-gore/al-gore-says-majority-trump-voters-support-paris-a/,Al Gore says a majority of Trump voters support Paris Agreement. Really?,Mostly False,en,PolitiFact,politifact.com,2017-06-05T17:53:54Z,A majority of President Trump's supporters and voters wanted (the United States) to stay in' the Paris Agreement,Al Gore,2017-06-04T00:00:00Z,Democratic,
4769,http://www.politifact.com/factchecks/2017/jun/05/al-gore/al-gore-says-70-percent-floridas-drought-today/,Al Gore says '70 percent of Florida is in drought today',Mostly True,en,PolitiFact,politifact.com,2017-06-05T20:45:19Z,70 percent of Florida is in drought today.',Al Gore,2017-06-04T00:00:00Z,Democratic,
6519,http://www.politifact.com/factchecks/2017/jun/05/scott-pruitt/are-coal-mining-jobs-50000-last-year-not-exactly/,Are coal mining jobs up by 50;000 since last year? Not exactly,Mostly False,en,PolitiFact,politifact.com,2017-06-05T20:47:47Z,Since the fourth quarter of last year until most recently; we've added almost 50;000 jobs in the coal sector. In the month of May alone; almost 7;000 jobs.',Scott Pruitt,2017-06-04T00:00:00Z,Republican,
6675,http://www.politifact.com/factchecks/2017/jun/05/donald-trump/donald-trump-wrong-paris-accord-china-and-coal-pla/,Donald Trump wrong on Paris accord; China and coal plants,FALSE,en,PolitiFact,politifact.com,2017-06-05T22:00:35Z,China will be allowed to build hundreds of additional coal plants. So we can’t build the plants; but they can; according to this (Paris) agreement.',Donald Trump,2017-06-01T00:00:00Z,Republican,
6224,http://www.politifact.com/factchecks/2015/dec/04/barack-obama/do-fish-swim-streets-miami-high-tide-barack-obama-/,Do the fish swim in the streets of Miami at high tide; as Barack Obama said in Paris?,Half True,en,PolitiFact,politifact.com,2017-06-06T17:05:37Z,You go down to Miami and when it's flooding at high tide on a sunny day; fish are swimming through the middle of the streets.',Barack Obama,2015-12-01T00:00:00Z,Democratic,
5519,http://www.politifact.com/factchecks/2017/jun/02/mike-mccabe/richest-1-percent-pay-lowest-rate-state-and-local/,Richest 1 percent pay lowest rate of state and local taxes in Wisconsin?,Mostly True,en,PolitiFact,politifact.com,2017-06-06T18:32:56Z,When you look at all the state and local taxes we pay in Wisconsin; the wealthiest 1 percent pay the lowest overall tax rate.',Mike McCabe,2017-05-21T00:00:00Z,Democratic,
858,http://www.politifact.com/factchecks/2017/jun/06/karen-handel/Handel-pushes-details-Iran-deal-terror-support/,Fact-check: Handel claims Obama flew $2 billion to Iran; admitted it is being used to fund terrorism,Half True,en,PolitiFact,politifact.com,2017-06-07T02:45:09Z,Nearly $2 billion in cash was flown over to Iran; money that the Obama administration has admitted is being used for terrorists and to support further activities there.',Karen Handel,2017-06-06T00:00:00Z,Republican,
3074,http://www.politifact.com/factchecks/2017/jun/06/jon-ossoff/jon-ossoffs-mostly-true-claim-karen-handel-led-eff/,Ossoff's Mostly True claim that Handel said she led efforts to defund breast cancer screenings,Mostly True,en,PolitiFact,politifact.com,2017-06-07T03:21:11Z,In 2012; you were discussing how you led the effort to defund breast cancer screenings at Planned Parenthood.',Jon Ossoff,2017-06-06T00:00:00Z,Democratic,
2524,http://www.politifact.com/factchecks/2017/jun/06/david-lewis/thousands-more-children-and-families-could-soon-ge/,Thousands more children and families could soon get access to free Pre-K; NC legislator says,TRUE,en,PolitiFact,politifact.com,2017-06-07T15:26:30Z,The waiting list for Pre-K is over in the House budget.',David Lewis,2017-06-01T00:00:00Z,Republican,
4353,http://www.politifact.com/factchecks/2017/jun/07/scott-walker/property-taxes-lower-typical-wisconsin-home-under-/,Property taxes lower on a typical Wisconsin home under Scott Walker; though taxes collected not less,Mostly True,en,PolitiFact,politifact.com,2017-06-07T15:45:25Z,Property taxes are lower right now than they were' in December 2010 on a median-valued home in Wisconsin.,Scott Walker,2017-05-18T00:00:00Z,Republican,
1186,http://www.politifact.com/factchecks/2017/jun/07/sarah-palin/sarah-palin-facebook-meme-climate-accord-uses-unre/,Sarah Palin Facebook meme on climate accord uses unrelated photo of Florida House,FALSE,en,PolitiFact,politifact.com,2017-06-07T20:03:17Z,Says an Internet meme shows people rejoicing over the Paris agreement.,Sarah Palin,2017-06-06T00:00:00Z,Republican,
1350,http://www.politifact.com/factchecks/2017/jun/08/jesse-kremer/republican-wisconsin-lawmaker-wrongly-states-its-f/,Republican Wisconsin lawmaker wrongly states that it's fact that the Earth is 6;000 years old,FALSE,en,PolitiFact,politifact.com,2017-06-08T18:14:48Z,The Earth is 6;000 years old; that’s a fact.',Jesse Kremer,2017-05-11T00:00:00Z,unknown_affiliation,wp
6011,http://www.politifact.com/factchecks/2017/jun/09/hillary-clinton/hillary-clintons-mostly-false-claim-photo-id-voter/?hootPostID=b318b0bda5ee616cb7c67ec1b71c2212,Hillary Clinton's Mostly False claim on photo ID; voter suppression in Wisconsin in 2016 election,Mostly False,en,PolitiFact,politifact.com,2017-06-09T16:21:52Z,The best estimate is that 200;000 people in Wisconsin were either denied or chilled in their efforts to vote' in the 2016 presidential election.,Hillary Clinton,2017-05-31T00:00:00Z,Democratic,
1069,http://www.politifact.com/factchecks/2017/jun/09/antonio-villaraigosa/villaraigosa-gets-it-wrong-california-poverty-figu/,Villaraigosa gets it wrong on California poverty figures,FALSE,en,PolitiFact,politifact.com,2017-06-09T23:39:03Z,Seventy-seven of the top 300 cities with the highest poverty rate' nationwide are in California.,Antonio Villaraigosa,2017-06-06T00:00:00Z,Democratic,
3259,http://www.politifact.com/factchecks/2017/jun/12/ivanka-trump/ivanka-trump-target-figures-women-stem-fields/,Ivanka Trump on target with figures on women in STEM fields,Mostly True,en,PolitiFact,politifact.com,2017-06-12T20:36:20Z,While (women) represent 47 percent of the overall work force; we only make up 23 percent of STEM-related occupations.',Ivanka Trump,2017-06-12T00:00:00Z,Republican,
5114,http://www.politifact.com/factchecks/2017/jun/13/jon-ossoff/ossoff-gop-health-plan-guts-protections-pre-existi/,Ossoff: GOP health plan guts protections for pre-existing conditions in Georgia,Half True,en,PolitiFact,politifact.com,2017-06-13T16:00:05Z,The House Republican health care bill 'guts protections against massive price hikes for Georgians with pre-existing conditions.',Jon Ossoff,2017-06-08T00:00:00Z,Democratic,
7360,http://www.politifact.com/factchecks/2017/jun/13/donald-trump/donald-trumps-boasts-about-accomplishments-office-/,Donald Trump's boasts about accomplishments in office ring hollow,Mostly False,en,PolitiFact,politifact.com,2017-06-13T18:56:28Z,Rare is the president 'who's passed more legislation; who's done more things than what we've done; between the executive orders and the job-killing regulations that have been terminated.',Donald Trump,2017-06-12T00:00:00Z,Republican,
7249,http://www.politifact.com/factchecks/2017/jun/14/andrew-gillum/democratic-candidate-governor-andrew-gillum-overco/,Democratic candidate for governor Andrew Gillum overcounts campaign donors,Mostly False,en,PolitiFact,politifact.com,2017-06-14T17:23:44Z,Says his campaign has received donations from 'more than 7;000 contributors.',Andrew Gillum,2017-06-09T00:00:00Z,Democratic,
6033,http://www.politifact.com/factchecks/2017/jun/14/jeff-sessions/jeff-sessions-cites-longstanding-policy-deflect-se/,Jeff Sessions cites 'longstanding policy' to deflect senators' questions in Russia hearing,Half True,en,PolitiFact,politifact.com,2017-06-14T18:05:39Z,It's a longstanding policy of the Department of Justice not to comment on conversations that the attorney general has had with the president of the United States.',Jeff Sessions,2017-06-13T00:00:00Z,Republican,
2304,http://www.politifact.com/factchecks/2017/jun/14/karen-handel/iran-complying-nuclear-deal-yes-small-hiccups/,Is Iran complying with the nuclear deal? For the most part; yes,Mostly False,en,PolitiFact,politifact.com,2017-06-14T19:31:16Z,Iran has 'violated the terms of the (nuclear) deal.',Karen Handel,2017-06-08T00:00:00Z,Republican,
4515,http://www.politifact.com/factchecks/2017/jun/14/bernie-s/bernie-sanders-tweet-exaggerates-lack-input-senate/,Bernie Sanders tweet exaggerates lack of input in Senate health care bill,Half True,en,PolitiFact,politifact.com,2017-06-14T21:44:06Z,Says Senate deliberations on the Affordable Care Act in 2009 and 2010 included hundreds of hours of debate and more than 100 Republican amendments; compared with zero for the American Health Care Act this year.,Bernie Sanders,2017-06-13T00:00:00Z,Independent,
2805,http://www.politifact.com/factchecks/2017/jun/14/gavin-newsom/claim-americans-are-25x-more-likely-be-shot-and-ki/,Are Americans 25x more likely to be shot & killed than others in developed countries?,Mostly True,en,PolitiFact,politifact.com,2017-06-14T23:41:02Z,Americans are 25x more likely to be shot & killed than others in developed countries.',Gavin Newsom,2017-06-02T00:00:00Z,Democratic,
3838,http://www.politifact.com/factchecks/2017/jun/14/richard-burr/russia-investigation-senate-hearings-have-uncommon/,In Russia investigation; Senate hearings have uncommon transparency says Sen. Richard Burr,TRUE,en,PolitiFact,politifact.com,2017-06-15T13:23:42Z,Says the Senate Intelligence Committee has held 10 public hearings this year; 'more than double that held by the committee in any recent year.',Richard Burr,2017-06-13T00:00:00Z,Republican,
3131,http://www.politifact.com/factchecks/2017/jun/15/derrick-crowe/democrat-lamar-smith-three-years-hottest-record-ea/,Democrat seeking Lamar Smith's House seat says each of the past three years 'hottest on record',TRUE,en,PolitiFact,politifact.com,2017-06-15T15:00:05Z,Says each of the past three years 'has been the hottest on record.',Derrick Crowe,2017-06-03T00:00:00Z,Democratic,
